owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
xunit,xunit,3781,759,171,False,False,"[{'name': 'C#', 'size': 3455399}, {'name': 'XSLT', 'size': 35805}, {'name': 'Shell', 'size': 1750}, {'name': 'PowerShell', 'size': 1689}, {'name': 'Visual Basic .NET', 'size': 529}, {'name': 'F#', 'size': 445}]",6,"[{'name': 'unit-testing', 'stars': 47}, {'name': 'xunit', 'stars': 3}, {'name': 'c-sharp', 'stars': 350}, {'name': 'dotnet', 'stars': 43458}]",4,17805,428,2052,"xUnit.net is a free, open source, community-focused unit testing tool for .NET.",C#,2013-05-06T16:37:13Z,2023-08-16T19:20:21Z,2241.0,Other,3,Other,True,xunit/xunit,,123
quark0,darts,3781,836,90,False,False,"[{'name': 'Python', 'size': 107691}]",1,"[{'name': 'deep-learning', 'stars': 70567}, {'name': 'automl', 'stars': 99}, {'name': 'image-classification', 'stars': 98}, {'name': 'language-modeling', 'stars': 14}, {'name': 'pytorch', 'stars': 1036}, {'name': 'convolutional-networks', 'stars': 30}, {'name': 'recurrent-networks', 'stars': 6}, {'name': 'neural-architecture-search', 'stars': 85}]",8,4927,8,163,Differentiable architecture search for convolutional and recurrent networks,Python,2018-06-25T05:27:29Z,2021-01-03T02:21:40Z,71.0,Apache License 2.0,1,,True,quark0/darts,,1
open-mmlab,OpenPCDet,3780,1161,73,False,False,"[{'name': 'Python', 'size': 1354978}, {'name': 'Cuda', 'size': 115532}, {'name': 'C++', 'size': 69570}, {'name': 'C', 'size': 4214}, {'name': 'Shell', 'size': 3268}, {'name': 'Dockerfile', 'size': 1914}]",6,"[{'name': 'point-cloud', 'stars': 116}, {'name': '3d-detection', 'stars': 13}, {'name': 'autonomous-driving', 'stars': 128}, {'name': 'pv-rcnn', 'stars': 1}, {'name': 'object-detection', 'stars': 234}, {'name': 'pytorch', 'stars': 1036}]",6,4284,195,1229,OpenPCDet Toolbox for LiDAR-based 3D Object Detection.,Python,2020-03-14T14:48:31Z,2023-08-14T13:07:22Z,436.0,Apache License 2.0,4,,True,open-mmlab/OpenPCDet,,42
evhub,coconut,3780,112,62,False,False,"[{'name': 'Python', 'size': 830430}, {'name': 'Makefile', 'size': 10370}]",2,"[{'name': 'python', 'stars': 277240}, {'name': 'functional', 'stars': 42}, {'name': 'language', 'stars': 2305}, {'name': 'functional-programming', 'stars': 181}, {'name': 'functional-language', 'stars': 9}, {'name': 'programming-language', 'stars': 335}, {'name': 'coconut', 'stars': 0}, {'name': 'xonsh', 'stars': 13}, {'name': 'xontrib', 'stars': 39}, {'name': 'compiler', 'stars': 31071}]",10,7785,110,672,"Simple, elegant, Pythonic functional programming.",Python,2014-10-04T23:43:11Z,2023-08-06T19:32:10Z,4940.0,Apache License 2.0,1,,True,evhub/coconut,,29
CarGuo,gsy_flutter_book,3780,508,83,False,False,[],0,"[{'name': 'flutter', 'stars': 4350}, {'name': 'flutter-demo', 'stars': 121}, {'name': 'flutter-book', 'stars': 2}, {'name': 'flutter-learn', 'stars': 0}, {'name': 'gitbook', 'stars': 65}]",5,150919,8,7,Flutter 完整开发实战详解系列，提供在线预览和pdf下载，本系列将完整讲述：如何快速从 0 开发一个完整的 Flutter APP，配套高完成度 Flutter 开源项目 GSYGithubAppFlutter ，同时会提供一些Flutter的开发细节技巧，之后深入源码和实战为你全面解析 Flutter 。,,2019-06-04T06:11:53Z,2023-08-01T06:29:18Z,31.0,MIT License,1,,True,CarGuo/gsy_flutter_book,,1
octokit,octokit.rb,3780,1277,243,False,False,"[{'name': 'Ruby', 'size': 785042}, {'name': 'Shell', 'size': 3680}, {'name': 'CSS', 'size': 38}]",3,"[{'name': 'github', 'stars': 1311}, {'name': 'github-api', 'stars': 51493}, {'name': 'sdk', 'stars': 77}, {'name': 'octokit-rb', 'stars': 1}]",4,17504,915,584,Ruby toolkit for the GitHub API,Ruby,2009-12-10T21:41:49Z,2023-08-14T19:14:28Z,3338.0,MIT License,12,Contributor Covenant,True,octokit/octokit.rb,,303
azat-co,practicalnode,3779,721,205,False,False,"[{'name': 'JavaScript', 'size': 95612}, {'name': 'Pug', 'size': 18118}, {'name': 'Shell', 'size': 3858}, {'name': 'Makefile', 'size': 1943}, {'name': 'CSS', 'size': 1842}, {'name': 'Stylus', 'size': 1463}, {'name': 'Dockerfile', 'size': 1407}, {'name': 'HTML', 'size': 1119}, {'name': 'CoffeeScript', 'size': 220}]",9,"[{'name': 'nodejs', 'stars': 74528}, {'name': 'apress', 'stars': 4}, {'name': 'javascript', 'stars': 163762}, {'name': 'node-js', 'stars': 94}, {'name': 'node-module', 'stars': 11}, {'name': 'express', 'stars': 21783}, {'name': 'expressjs', 'stars': 65}, {'name': 'express-js', 'stars': 17}, {'name': 'rest-api', 'stars': 24459}, {'name': 'mocha', 'stars': 14}]",13,44467,33,35,"Practical Node.js, 1st and 2nd Editions [Apress] 📓",JavaScript,2013-12-21T18:17:53Z,2023-01-31T12:14:59Z,346.0,,1,,True,azat-co/practicalnode,,22
MvvmCross,MvvmCross,3778,1308,251,False,False,"[{'name': 'C#', 'size': 3652254}, {'name': 'Pascal', 'size': 82820}, {'name': 'Puppet', 'size': 2806}]",3,"[{'name': 'mvvmcross', 'stars': 3060}, {'name': 'c-sharp', 'stars': 350}, {'name': 'xamarin', 'stars': 8629}, {'name': 'mvvm', 'stars': 45}, {'name': 'android', 'stars': 139799}, {'name': 'dotnet', 'stars': 43458}, {'name': 'monodroid', 'stars': 0}, {'name': 'nuget', 'stars': 56}, {'name': 'visual-studio', 'stars': 245}, {'name': 'ios', 'stars': 40513}]",17,75416,2403,2188,"The .NET MVVM framework for cross-platform solutions, including Xamarin.iOS, Xamarin.Android, Windows and Mac.",C#,2011-11-28T22:45:55Z,2023-08-17T12:07:42Z,9504.0,Microsoft Public License,3,Contributor Covenant,True,MvvmCross/MvvmCross,,327
tombenner,nui,3777,465,168,False,False,"[{'name': 'Objective-C', 'size': 280872}, {'name': 'Ruby', 'size': 2490}]",2,"[{'name': 'ios', 'stars': 40513}, {'name': 'objective-c', 'stars': 9437}, {'name': 'ui-kit', 'stars': 82}, {'name': 'ui', 'stars': 384}, {'name': 'stylesheet', 'stars': 9}, {'name': 'stylesheets', 'stars': 14}]",6,2174,159,223,"Style iOS apps with a stylesheet, similar to CSS",Objective-C,2012-11-26T04:07:08Z,2021-02-19T11:56:31Z,465.0,MIT License,3,,True,tombenner/nui,,37
googlefonts,roboto,3777,333,171,False,False,"[{'name': 'Python', 'size': 124590}, {'name': 'Makefile', 'size': 3709}, {'name': 'Shell', 'size': 1617}]",3,[],0,113003,81,263,The Roboto family of fonts,Python,2015-04-11T03:59:41Z,2021-07-14T23:34:55Z,505.0,Apache License 2.0,13,,True,googlefonts/roboto,,10
dwqs,blog,3777,457,340,False,False,"[{'name': 'JavaScript', 'size': 9859}, {'name': 'CSS', 'size': 668}, {'name': 'HTML', 'size': 222}]",3,"[{'name': 'blog', 'stars': 139}]",1,51,0,78,:dog: :clap: :star2: Welcome to star,JavaScript,2016-07-10T04:12:02Z,2019-08-11T15:58:17Z,74.0,MIT License,1,,True,dwqs/blog,,1
rizsotto,Bear,3777,280,51,False,False,"[{'name': 'C++', 'size': 483026}, {'name': 'Shell', 'size': 48217}, {'name': 'CMake', 'size': 28301}, {'name': 'C', 'size': 22493}, {'name': 'Roff', 'size': 13321}, {'name': 'Python', 'size': 6935}, {'name': 'Makefile', 'size': 1305}]",7,"[{'name': 'compilation-database', 'stars': 4}, {'name': 'clang', 'stars': 37}, {'name': 'build-tool', 'stars': 57}, {'name': 'build-system', 'stars': 27}]",4,2132,128,391,Bear is a tool that generates a compilation database for clang tooling.,C++,2012-10-30T14:27:29Z,2023-08-11T13:40:14Z,1148.0,GNU General Public License v3.0,1,Contributor Covenant,True,rizsotto/Bear,,55
Jam3,devtool,3776,179,69,False,False,"[{'name': 'JavaScript', 'size': 33188}, {'name': 'HTML', 'size': 758}]",2,[],0,194,18,109,[OBSOLETE] runs Node.js programs through Chromium DevTools,JavaScript,2016-01-19T18:21:24Z,2018-05-27T22:15:29Z,168.0,MIT License,9,Other,True,Jam3/devtool,,5
ThilinaRajapakse,simpletransformers,3776,708,61,False,False,"[{'name': 'Python', 'size': 1141542}, {'name': 'Makefile', 'size': 1140}, {'name': 'Shell', 'size': 305}]",3,"[{'name': 'transformers', 'stars': 60}, {'name': 'text-classification', 'stars': 86}, {'name': 'named-entity-recognition', 'stars': 78}, {'name': 'question-answering', 'stars': 64}, {'name': 'conversational-ai', 'stars': 59}]",5,20763,373,1098,"Transformers for Classification, NER, QA, Language Modelling, Language Generation, T5, Multi-Modal, and Conversational AI",Python,2019-10-04T06:11:14Z,2023-08-07T13:20:42Z,1916.0,Apache License 2.0,1,,True,ThilinaRajapakse/simpletransformers,,88
ageron,handson-ml3,3776,1456,75,False,False,"[{'name': 'Jupyter Notebook', 'size': 26430258}, {'name': 'Python', 'size': 7813}, {'name': 'Dockerfile', 'size': 2995}, {'name': 'Shell', 'size': 749}, {'name': 'Makefile', 'size': 263}]",5,[],0,32265,31,59,"A series of Jupyter notebooks that walk you through the fundamentals of Machine Learning and Deep Learning in Python using Scikit-Learn, Keras and TensorFlow 2.",Jupyter Notebook,2022-02-19T09:43:22Z,2023-08-15T17:28:35Z,1086.0,Apache License 2.0,1,,True,ageron/handson-ml3,,68
httprunner,httprunner,3776,1220,150,False,False,"[{'name': 'Go', 'size': 1203246}, {'name': 'Python', 'size': 260962}, {'name': 'HTML', 'size': 11983}, {'name': 'Shell', 'size': 9154}, {'name': 'Makefile', 'size': 872}, {'name': 'Dockerfile', 'size': 703}]",6,"[{'name': 'locust', 'stars': 4}, {'name': 'httptest', 'stars': 0}, {'name': 'load-testing', 'stars': 51}, {'name': 'pytest', 'stars': 42}, {'name': 'requests', 'stars': 20}, {'name': 'boomer', 'stars': 0}, {'name': 'go-testing', 'stars': 0}, {'name': 'performance-testing', 'stars': 37}, {'name': 'benchmarking', 'stars': 29}, {'name': 'api-testing', 'stars': 57}]",14,37138,369,1209,HttpRunner 是一个开源的 API 测试工具，支持 HTTP(S) / HTTP2 / WebSocket / RPC 等网络协议，涵盖接口测试、性能测试、数字体验监测等测试类型。简单易用，功能强大，具有丰富的插件化机制和高度的可扩展能力。,Go,2017-06-13T03:54:29Z,2023-08-14T06:59:01Z,3552.0,Apache License 2.0,5,,True,httprunner/httprunner,,32
ionorg,ion,3775,521,116,False,False,"[{'name': 'Go', 'size': 106686}, {'name': 'Shell', 'size': 13080}, {'name': 'Dockerfile', 'size': 2073}, {'name': 'Makefile', 'size': 1869}]",4,"[{'name': 'webrtc', 'stars': 237}, {'name': 'sfu', 'stars': 10}, {'name': 'media', 'stars': 80}, {'name': 'server', 'stars': 20055}, {'name': 'golang', 'stars': 1856}, {'name': 'js', 'stars': 1124}, {'name': 'flutter', 'stars': 4350}]",7,24589,452,162,Real-Distributed  RTC System by pure Go and Flutter,Go,2019-03-11T19:33:13Z,2023-03-07T00:24:45Z,813.0,MIT License,2,,True,ionorg/ion,,35
linux-surface,linux-surface,3774,181,126,False,False,"[{'name': 'Shell', 'size': 31511}, {'name': 'Python', 'size': 8592}]",2,"[{'name': 'linux-surface', 'stars': 3}, {'name': 'linux', 'stars': 106625}, {'name': 'surface-devices', 'stars': 0}]",3,237306,53,978,Linux Kernel for Surface Devices,Shell,2018-10-27T21:12:19Z,2023-08-12T13:18:06Z,1838.0,,5,,True,linux-surface/linux-surface,,38
webpack-china,awesome-webpack-cn,3773,576,208,False,False,[],0,"[{'name': 'webpack', 'stars': 14015}, {'name': 'webpack2', 'stars': 2}, {'name': 'react', 'stars': 95607}, {'name': 'vue', 'stars': 57868}, {'name': 'angular', 'stars': 62167}, {'name': 'webpack3', 'stars': 5}]",6,60,13,9,[印记中文](https://docschina.org/) - webpack 优秀中文文章,,2017-01-05T03:38:16Z,2022-07-15T09:49:21Z,101.0,,6,,True,webpack-china/awesome-webpack-cn,,16
ConfettiFX,The-Forge,3772,411,174,False,False,"[{'name': 'C++', 'size': 6426835}, {'name': 'C', 'size': 643160}, {'name': 'Objective-C++', 'size': 401413}, {'name': 'Python', 'size': 270886}, {'name': 'HTML', 'size': 166436}, {'name': 'Metal', 'size': 123536}, {'name': 'Rich Text Format', 'size': 45920}, {'name': 'GLSL', 'size': 32211}, {'name': 'Objective-C', 'size': 27538}, {'name': 'Lua', 'size': 20835}]",15,"[{'name': 'directx12', 'stars': 26}, {'name': 'vulkan', 'stars': 210}, {'name': 'vulkan-api', 'stars': 27}, {'name': 'macos', 'stars': 33711}, {'name': 'ios', 'stars': 40513}, {'name': 'xbox', 'stars': 37}, {'name': 'ps4', 'stars': 23}, {'name': 'android', 'stars': 139799}, {'name': 'metal', 'stars': 50}, {'name': 'linux-ubuntu', 'stars': 3}]",20,1494929,120,158,"The Forge Cross-Platform Rendering Framework PC Windows, Linux, Ray Tracing, macOS / iOS, Android, XBOX, PS4, PS5, Switch, Quest 2",C++,2017-10-03T00:57:45Z,2023-06-01T18:22:40Z,471.0,Apache License 2.0,4,,True,ConfettiFX/The-Forge,,6
geohot,qira,3772,527,195,False,False,"[{'name': 'C', 'size': 471715}, {'name': 'Python', 'size': 309119}, {'name': 'JavaScript', 'size': 127460}, {'name': 'C++', 'size': 61509}, {'name': 'Shell', 'size': 42531}, {'name': 'OCaml', 'size': 20022}, {'name': 'CSS', 'size': 15101}, {'name': 'HTML', 'size': 7336}, {'name': 'Cython', 'size': 2891}, {'name': 'Makefile', 'size': 1214}]",16,[],0,67922,153,108,QEMU Interactive Runtime Analyser,C,2014-09-05T15:09:40Z,2022-07-02T21:00:16Z,1370.0,MIT License,1,,True,geohot/qira,,45
werman,noise-suppression-for-voice,3772,183,50,False,False,"[{'name': 'C', 'size': 558939}, {'name': 'C++', 'size': 77892}, {'name': 'CMake', 'size': 10854}]",3,"[{'name': 'noise-cancellation', 'stars': 11}, {'name': 'voice', 'stars': 37}, {'name': 'vst2', 'stars': 5}, {'name': 'vst-plugin', 'stars': 29}, {'name': 'lv2-plugin', 'stars': 5}, {'name': 'ladspa', 'stars': 1}, {'name': 'au-plugin', 'stars': 0}, {'name': 'auv3-plugin', 'stars': 0}, {'name': 'vst3-plugin', 'stars': 6}]",9,14369,27,149,Noise suppression plugin based on Xiph's RNNoise,C,2018-01-21T20:21:13Z,2023-04-19T01:45:02Z,85.0,GNU General Public License v3.0,1,,True,werman/noise-suppression-for-voice,,13
zixun,GodEye,3772,347,83,False,False,"[{'name': 'Swift', 'size': 297420}, {'name': 'Objective-C', 'size': 25638}, {'name': 'Ruby', 'size': 2802}]",3,[],0,23615,3,48,"Automaticly display Log,Crash,Network,ANR,Leak,CPU,RAM,FPS,NetFlow,Folder and etc with one line of code based on Swift. Just like God opened his eyes",Swift,2017-02-24T09:04:53Z,2022-09-17T18:04:30Z,75.0,MIT License,1,,True,zixun/GodEye,,1
imWildCat,scylla,3771,466,80,False,False,"[{'name': 'Python', 'size': 75728}, {'name': 'TypeScript', 'size': 15325}, {'name': 'Makefile', 'size': 1639}, {'name': 'HTML', 'size': 1188}, {'name': 'Dockerfile', 'size': 1178}, {'name': 'SCSS', 'size': 590}, {'name': 'Shell', 'size': 158}]",7,"[{'name': 'crawler', 'stars': 298}, {'name': 'python3', 'stars': 3647}, {'name': 'scylla', 'stars': 1}, {'name': 'proxy-pool', 'stars': 16}, {'name': 'python', 'stars': 277240}]",5,1164,103,90,Intelligent proxy pool for Humans™,Python,2018-04-10T09:55:11Z,2023-08-14T21:53:20Z,368.0,Apache License 2.0,2,Contributor Covenant,True,imWildCat/scylla,,15
kriswallsmith,assetic,3771,592,120,False,False,"[{'name': 'PHP', 'size': 488317}, {'name': 'Twig', 'size': 2197}, {'name': 'JavaScript', 'size': 1050}, {'name': 'CSS', 'size': 737}, {'name': 'SCSS', 'size': 404}, {'name': 'Sass', 'size': 239}, {'name': 'Ruby', 'size': 84}, {'name': 'Less', 'size': 64}, {'name': 'Handlebars', 'size': 39}]",9,[],0,1867,463,439,Asset Management for PHP,PHP,2011-01-10T17:47:13Z,2022-02-03T13:00:27Z,1154.0,MIT License,4,,True,kriswallsmith/assetic,,108
embarklabs,embark,3771,536,133,False,False,"[{'name': 'JavaScript', 'size': 1646698}, {'name': 'Solidity', 'size': 368207}, {'name': 'TypeScript', 'size': 308198}, {'name': 'SCSS', 'size': 169465}, {'name': 'HTML', 'size': 74899}, {'name': 'Handlebars', 'size': 14962}, {'name': 'CSS', 'size': 7184}, {'name': 'Haml', 'size': 225}, {'name': 'Shell', 'size': 52}]",9,"[{'name': 'ethereum', 'stars': 29566}, {'name': 'dapp', 'stars': 139}, {'name': 'ipfs', 'stars': 10141}, {'name': 'smart-contracts', 'stars': 203}, {'name': 'serverless', 'stars': 15053}, {'name': 'decentralized', 'stars': 204}, {'name': 'blockchain', 'stars': 6329}, {'name': 'framework', 'stars': 31819}, {'name': 'whisper', 'stars': 40}, {'name': 'swarm', 'stars': 15}]",10,90644,2082,446,"Framework for serverless Decentralized Applications using Ethereum, IPFS and other platforms",JavaScript,2015-05-24T13:10:10Z,2022-12-09T08:02:37Z,6297.0,MIT License,9,Other,True,embarklabs/embark,,72
dunwu,nginx-tutorial,3771,584,30,False,False,"[{'name': 'JavaScript', 'size': 178}]",1,"[{'name': 'nginx', 'stars': 307}, {'name': 'proxy', 'stars': 196}, {'name': 'load-balancer', 'stars': 39}, {'name': 'tutorial', 'stars': 257}]",4,3768,28,8,这是一个 Nginx 极简教程，目的在于帮助新手快速入门 Nginx。,JavaScript,2018-07-04T03:07:14Z,2023-02-09T12:25:41Z,72.0,Creative Commons Attribution Share Alike 4.0 International,1,,True,dunwu/nginx-tutorial,,2
frankiesardo,icepick,3771,210,91,False,False,"[{'name': 'Clojure', 'size': 12597}, {'name': 'Java', 'size': 1689}]",2,[],0,945,27,100,Android Instance State made easy,Clojure,2013-07-13T16:43:09Z,2021-05-26T07:01:41Z,253.0,Eclipse Public License 1.0,1,,True,frankiesardo/icepick,,13
ro31337,libretaxi,3771,877,197,False,False,"[{'name': 'Go', 'size': 33175}, {'name': 'Shell', 'size': 813}]",2,"[{'name': 'telegram', 'stars': 27134}, {'name': 'ridesharing', 'stars': 14}, {'name': 'uber', 'stars': 16}, {'name': 'lyft', 'stars': 4}, {'name': 'transportation', 'stars': 40}, {'name': 'golang', 'stars': 1856}]",6,949,336,412,Open source Uber #deleteuber,Go,2016-04-21T01:57:07Z,2022-03-19T12:34:51Z,12.0,GNU Affero General Public License v3.0,2,,True,ro31337/libretaxi,,2
epicmaxco,epic-spinners,3770,352,58,False,False,"[{'name': 'Vue', 'size': 71270}, {'name': 'HTML', 'size': 45450}, {'name': 'TypeScript', 'size': 24631}, {'name': 'JavaScript', 'size': 3080}, {'name': 'SCSS', 'size': 190}, {'name': 'Shell', 'size': 92}]",6,"[{'name': 'vue', 'stars': 57868}, {'name': 'css-spinners-collection', 'stars': 0}, {'name': 'css-animations', 'stars': 58}, {'name': 'javascript', 'stars': 163762}, {'name': 'css-loaders', 'stars': 0}, {'name': 'vue-components', 'stars': 34}, {'name': 'spinner', 'stars': 9}, {'name': 'css', 'stars': 96883}, {'name': 'gallery', 'stars': 23}, {'name': 'html', 'stars': 107963}]",15,1090,17,42,Easy to use css spinners collection with Vue.js integration,Vue,2017-12-05T09:05:15Z,2023-07-13T08:28:44Z,107.0,MIT License,7,,True,epicmaxco/epic-spinners,,12
agnoster,agnoster-zsh-theme,3770,578,42,False,False,"[{'name': 'Shell', 'size': 4274}]",1,[],0,6213,48,125,"A ZSH theme designed to disclose information contextually, with a powerline aesthetic",Shell,2015-07-21T19:34:01Z,2023-01-23T10:33:26Z,34.0,,2,,True,agnoster/agnoster-zsh-theme,,5
livebook-dev,livebook,3770,335,70,False,False,"[{'name': 'Elixir', 'size': 2248703}, {'name': 'JavaScript', 'size': 266635}, {'name': 'HTML', 'size': 41827}, {'name': 'CSS', 'size': 28849}, {'name': 'Swift', 'size': 17847}, {'name': 'C#', 'size': 16258}, {'name': 'Shell', 'size': 11288}, {'name': 'Dockerfile', 'size': 4531}, {'name': 'NSIS', 'size': 3196}, {'name': 'Batchfile', 'size': 56}]",10,"[{'name': 'phoenix', 'stars': 50}, {'name': 'elixir', 'stars': 10401}, {'name': 'notebooks', 'stars': 24}, {'name': 'collaborative', 'stars': 10}, {'name': 'realtime', 'stars': 59}, {'name': 'liveview', 'stars': 9}, {'name': 'math', 'stars': 325}, {'name': 'markdown', 'stars': 24477}, {'name': 'visualization', 'stars': 351}, {'name': 'charts', 'stars': 45}]",10,90176,1293,702,Automate code & data workflows with interactive Elixir notebooks,Elixir,2021-01-07T19:57:18Z,2023-08-18T08:37:54Z,2180.0,Apache License 2.0,6,,True,livebook-dev/livebook,,143
petruisfan,node-supervisor,3770,281,68,False,False,"[{'name': 'JavaScript', 'size': 19909}]",1,[],0,166,83,146,,JavaScript,2010-02-07T08:34:38Z,2019-09-13T10:28:56Z,240.0,Other,4,,True,petruisfan/node-supervisor,,33
jsoma,tabletop,3770,479,106,False,False,"[{'name': 'JavaScript', 'size': 27976}, {'name': 'Python', 'size': 961}, {'name': 'Ruby', 'size': 942}]",3,[],0,416,70,130,Tabletop.js gives spreadsheets legs,JavaScript,2012-02-03T17:35:24Z,2022-12-30T18:48:43Z,218.0,MIT License,1,,True,jsoma/tabletop,,23
Yochengliu,awesome-point-cloud-analysis,3770,924,249,False,False,[],0,"[{'name': '3d-graphics', 'stars': 85}, {'name': '3d-reconstruction', 'stars': 222}, {'name': '3d-registration', 'stars': 3}, {'name': '3d-representation', 'stars': 1}, {'name': 'point-cloud-processing', 'stars': 3}, {'name': 'point-cloud-segmentation', 'stars': 17}, {'name': 'point-cloud-registration', 'stars': 16}, {'name': 'point-cloud-detection', 'stars': 4}, {'name': 'point-clouds', 'stars': 5}, {'name': 'point-cloud-classification', 'stars': 4}]",13,289,28,7,A list of papers and datasets about point cloud analysis (processing),,2019-04-24T17:16:05Z,2023-05-19T04:34:48Z,241.0,,2,,True,Yochengliu/awesome-point-cloud-analysis,,15
dokuwiki,dokuwiki,3770,827,172,False,False,"[{'name': 'PHP', 'size': 6972258}, {'name': 'JavaScript', 'size': 184438}, {'name': 'CSS', 'size': 85560}, {'name': 'HTML', 'size': 83882}, {'name': 'Less', 'size': 52979}, {'name': 'Shell', 'size': 1926}]",6,"[{'name': 'wiki-engine', 'stars': 9}, {'name': 'php', 'stars': 52471}, {'name': 'dokuwiki', 'stars': 10}, {'name': 'wiki', 'stars': 115}]",4,41074,2503,1509,The DokuWiki Open Source Wiki Engine,PHP,2010-01-03T13:47:20Z,2023-08-16T07:34:56Z,11967.0,GNU General Public License v2.0,16,,True,dokuwiki/dokuwiki,,271
dustinspecker,awesome-eslint,3770,227,72,False,False,[],0,"[{'name': 'awesome-list', 'stars': 1707}, {'name': 'awesome', 'stars': 68077}, {'name': 'list', 'stars': 119}, {'name': 'eslint', 'stars': 13419}]",4,330,190,23,"A list of awesome ESLint plugins, configs, etc.",,2015-10-30T00:13:14Z,2023-07-11T01:55:04Z,306.0,Creative Commons Zero v1.0 Universal,4,,True,dustinspecker/awesome-eslint,,110
redox-os,orbtk,3770,201,81,False,False,"[{'name': 'Rust', 'size': 1008229}]",1,"[{'name': 'cross-platform', 'stars': 156}, {'name': 'entity-component', 'stars': 8}, {'name': 'rust', 'stars': 36382}, {'name': 'rust-lang', 'stars': 52}, {'name': 'gui', 'stars': 351}, {'name': 'widgets', 'stars': 24}, {'name': 'redox-os', 'stars': 0}]",7,17065,202,294,The Rust UI-Toolkit.,Rust,2015-12-14T19:17:13Z,2022-10-18T07:27:31Z,2289.0,MIT License,1,,True,redox-os/orbtk,,49
ketoo,NoahGameFrame,3769,1061,330,False,False,"[{'name': 'C++', 'size': 5755328}, {'name': 'C', 'size': 3006318}, {'name': 'C#', 'size': 634591}, {'name': 'Assembly', 'size': 138199}, {'name': 'Ada', 'size': 89080}, {'name': 'Pascal', 'size': 70297}, {'name': 'CMake', 'size': 60678}, {'name': 'Java', 'size': 33802}, {'name': 'HTML', 'size': 32245}, {'name': 'DIGITAL Command Language', 'size': 27303}]",21,"[{'name': 'server-architecture', 'stars': 2}, {'name': 'unity3d', 'stars': 310}, {'name': 'architecture', 'stars': 320}, {'name': 'gameserver', 'stars': 28}, {'name': 'game', 'stars': 2177}, {'name': 'unity', 'stars': 39427}, {'name': 'mmo', 'stars': 12}, {'name': 'game-server', 'stars': 226}, {'name': 'gamedev', 'stars': 512}, {'name': 'game-development', 'stars': 821}]",12,30166,237,99,"A fast, scalable, distributed game server engine/framework for C++, include the actor library, network library, can be used as a  real time multiplayer game engine ( MMO RPG/MOBA ), which support C#/Lua script/ Unity3d, Cocos2dx and plan to support Unreal.",C++,2014-05-16T03:41:33Z,2023-02-25T06:55:21Z,4958.0,Apache License 2.0,26,,True,ketoo/NoahGameFrame,,43
hunkim,PyTorchZeroToAll,3769,1209,151,False,False,"[{'name': 'Python', 'size': 66951}]",1,"[{'name': 'deeplearning', 'stars': 253}, {'name': 'pytorch', 'stars': 1036}, {'name': 'python', 'stars': 277240}, {'name': 'tutorial', 'stars': 257}, {'name': 'basic', 'stars': 28}]",5,54037,30,30,Simple PyTorch Tutorials Zero to ALL!,Python,2017-10-04T23:14:04Z,2022-06-21T21:14:41Z,117.0,,1,,True,hunkim/PyTorchZeroToAll,,12
andmarti1424,sc-im,3769,192,72,False,False,"[{'name': 'C', 'size': 1170803}, {'name': 'Shell', 'size': 18346}, {'name': 'Scala', 'size': 12022}, {'name': 'Roff', 'size': 7280}, {'name': 'SuperCollider', 'size': 2030}, {'name': 'Makefile', 'size': 508}, {'name': 'Lua', 'size': 401}, {'name': 'GDB', 'size': 44}]",8,"[{'name': 'spreadsheet', 'stars': 89}, {'name': 'vim', 'stars': 21857}, {'name': 'terminal', 'stars': 42044}, {'name': 'terminal-app', 'stars': 23}, {'name': 'console', 'stars': 92}, {'name': 'console-application', 'stars': 33}, {'name': 'ncurses', 'stars': 43}]",7,5725,195,560,sc-im - Spreadsheet Calculator Improvised -- An ncurses spreadsheet program for terminal,C,2014-10-30T16:56:12Z,2023-08-18T00:42:54Z,1454.0,Other,2,,True,andmarti1424/sc-im,,52
laserlemon,figaro,3768,286,50,False,False,"[{'name': 'Ruby', 'size': 31467}]",1,[],0,338,96,197,Simple Rails app configuration,Ruby,2012-04-02T18:57:32Z,2023-05-26T12:09:52Z,260.0,MIT License,2,,True,laserlemon/figaro,,16
cdk8s-team,cdk8s,3768,273,47,False,False,"[{'name': 'JavaScript', 'size': 98209}, {'name': 'CSS', 'size': 57970}, {'name': 'HTML', 'size': 15439}, {'name': 'Shell', 'size': 1539}]",4,[],0,90839,1016,334,Define Kubernetes native apps and abstractions using object-oriented programming,JavaScript,2017-10-04T19:27:51Z,2023-08-18T09:07:10Z,1168.0,Apache License 2.0,16,Other,True,cdk8s-team/cdk8s,,76
